Employee_ID,Work_Arrangement,Department,Job_Level,Years_Experience,Company_Size,Region,Meeting_Hours_Weekly,Commute_Minutes_Daily,Focus_Hours_Daily,Communication_Tool,Project_Tool,Focus_Score,Collaboration_Score,Innovation_Score,Work_Life_Balance_Score,Burnout_Risk_Percent,Satisfaction_Score,Tasks_Completed_Weekly,Response_Time_Hours,Survey_Date
7c29f864,Hybrid,Sales,Mid,3,Enterprise (5000+),Americas,6.1,27,7.0,Microsoft Teams,Jira,7.8,7.0,8.9,7.0,25,7.0,35,2.9,2025-11-04
63a74b02,Office,Finance,Senior,9,Enterprise (5000+),Asia-Pacific,7.6,51,6.3,Microsoft Teams,Trello,3.7,9.2,7.0,6.2,20,6.7,18,4.9,2025-11-11
4be3fd78,Remote,Engineering,Mid,4,Small (50-200),Asia-Pacific,7.2,0,7.8,Zoom,Trello,8.1,4.1,6.9,7.4,27,6.8,30,5.7,2025-11-30
dda4c39b,Office,Engineering,Manager,11,Medium (200-1000),Europe,11.3,21,4.8,Microsoft Teams,Asana,6.6,8.2,9.4,3.2,50,5.7,27,3.4,2025-12-15
1e6f42c8,Remote,HR,Junior,1,Medium (200-1000),Europe,4.1,0,8.0,Microsoft Teams,Asana,8.2,4.4,6.6,9.6,10,8.8,34,7.0,2025-11-23
bdcc4156,Office,Sales,Senior,6,Small (50-200),Americas,8.0,88,6.2,Google Meet,Jira,4.7,10.0,6.0,7.3,9,7.6,21,2.9,2025-09-19
66ccb357,Remote,Finance,Senior,6,Large (1000-5000),Europe,7.8,0,8.0,Slack,Notion,9.0,7.1,5.7,7.0,33,8.1,37,4.0,2025-08-10
1e032617,Office,Operations,Senior,6,Medium (200-1000),Middle East/Africa,12.8,49,5.1,Microsoft Teams,Jira,5.2,6.1,9.8,7.4,30,8.8,23,1.3,2025-10-11
3898bfe7,Hybrid,Marketing,Lead,8,Large (1000-5000),Europe,7.5,16,7.1,Google Meet,Jira,10.0,4.9,8.1,8.2,19,9.1,38,4.4,2025-09-12
f38d050f,Office,Sales,Lead,11,Medium (200-1000),Europe,14.7,27,4.7,Microsoft Teams,Jira,5.3,9.8,8.0,3.3,43,6.1,28,1.8,2025-11-26
fb90127d,Hybrid,Operations,Junior,0,Medium (200-1000),Middle East/Africa,4.3,34,6.7,Google Meet,Notion,9.0,8.8,7.0,5.0,11,5.7,40,6.7,2025-12-18
4773dbe0,Remote,Sales,Junior,0,Medium (200-1000),Americas,6.1,0,8.0,Google Meet,Asana,6.7,4.0,6.1,8.1,18,6.5,37,4.2,2025-08-14
0b935603,Hybrid,Operations,Lead,7,Enterprise (5000+),Asia-Pacific,7.4,44,7.4,Google Meet,Asana,7.8,9.8,9.0,6.7,5,5.0,24,5.5,2025-08-03
5875ead3,Hybrid,Finance,Mid,3,Medium (200-1000),Europe,5.8,30,6.0,Google Meet,Monday.com,7.2,6.9,4.9,9.2,3,8.5,41,2.5,2026-01-28
beebfefd,Remote,Design,Mid,4,Startup (<50),Asia-Pacific,3.0,0,8.0,Slack,Linear,4.6,6.6,6.7,9.4,23,6.5,23,6.0,2026-01-26
0e4d34fd,Remote,Design,Director,13,Medium (200-1000),Americas,5.6,0,8.0,Google Meet,Linear,10.0,8.5,1.0,7.7,20,8.5,41,3.4,2025-09-10
b431b187,Office,Customer Support,Lead,7,Startup (<50),Europe,11.6,87,4.4,Microsoft Teams,Trello,7.6,6.5,9.5,3.7,54,4.9,30,2.4,2025-12-06
66aeeb2a,Office,Product,Mid,4,Startup (<50),Asia-Pacific,12.9,52,4.2,Microsoft Teams,Trello,5.3,7.5,6.0,4.4,33,7.2,37,2.5,2025-11-04
3abceb9d,Hybrid,Operations,Mid,4,Startup (<50),Americas,9.9,16,6.5,Discord,Notion,2.8,8.1,7.3,8.3,4,6.1,20,2.2,2026-01-28
e4ffe30f,Office,Engineering,Senior,8,Large (1000-5000),Europe,10.6,86,4.7,Discord,Monday.com,9.3,6.5,8.4,5.1,39,7.3,35,3.1,2026-01-20
30d0d2da,Remote,Engineering,Senior,8,Medium (200-1000),Europe,4.7,0,8.0,Discord,Linear,8.9,4.0,5.0,7.2,41,6.1,34,5.3,2026-01-09
ecca6426,Hybrid,Customer Support,Manager,13,Medium (200-1000),Americas,6.9,27,6.1,Zoom,Trello,10.0,5.8,8.7,8.4,26,8.4,37,4.9,2025-08-16
2f866046,Office,Finance,Junior,0,Startup (<50),Middle East/Africa,7.5,72,6.3,Slack,Notion,5.1,8.8,6.2,5.3,36,6.3,34,1.3,2025-10-30
0984ccc9,Hybrid,Engineering,Lead,8,Startup (<50),Americas,4.5,18,6.9,Google Meet,Jira,6.0,6.0,7.0,8.5,17,8.9,31,4.7,2026-01-03
240d0dcf,Hybrid,HR,Manager,10,Small (50-200),Americas,11.2,44,5.0,Microsoft Teams,Jira,6.4,8.7,7.5,7.4,31,7.9,17,3.7,2025-12-03
3cc7d704,Remote,Operations,Mid,3,Startup (<50),Middle East/Africa,4.8,0,8.0,Microsoft Teams,Jira,4.9,6.8,7.4,9.0,20,8.0,25,5.5,2025-08-12
60e817c9,Hybrid,Marketing,Manager,9,Large (1000-5000),Americas,8.4,29,5.4,Microsoft Teams,Trello,8.1,6.7,8.7,9.8,0,10.0,35,4.8,2025-10-10
cb2a5b03,Remote,Operations,Mid,2,Startup (<50),Americas,4.0,0,8.0,Zoom,Notion,10.0,6.5,5.9,6.2,21,7.1,54,3.5,2025-11-17
c782fbee,Hybrid,Finance,Mid,2,Medium (200-1000),Americas,10.7,19,5.8,Microsoft Teams,Asana,6.8,6.5,6.4,9.0,11,7.8,28,3.3,2025-12-23
f6cdbd67,Hybrid,Sales,Mid,4,Startup (<50),Americas,10.1,36,6.1,Slack,Trello,7.9,10.0,6.4,7.5,30,7.4,41,4.4,2026-01-30
f4761933,Hybrid,Operations,Mid,3,Medium (200-1000),Asia-Pacific,9.5,17,6.7,Microsoft Teams,Asana,9.1,6.3,5.7,8.3,12,6.5,41,5.0,2026-01-20
a91390ea,Remote,Design,Manager,11,Startup (<50),Asia-Pacific,7.3,0,7.9,Google Meet,Trello,8.1,5.6,5.8,6.4,29,8.9,36,4.5,2025-10-20
750cf9a4,Hybrid,Product,Mid,4,Large (1000-5000),Europe,4.7,36,7.5,Google Meet,Monday.com,6.8,4.0,7.3,7.0,18,6.4,30,2.8,2026-01-07
37bce921,Office,Customer Support,Manager,13,Medium (200-1000),Americas,13.0,31,4.2,Slack,Jira,5.3,8.7,9.7,4.8,54,6.2,28,3.1,2025-10-11
d8a78721,Hybrid,Product,Senior,7,Medium (200-1000),Americas,10.0,16,6.1,Slack,Jira,7.4,7.8,9.6,4.7,51,7.9,29,4.1,2026-01-02
0c5a74ab,Hybrid,Marketing,VP,24,Large (1000-5000),Europe,8.1,20,7.2,Google Meet,Linear,8.5,5.3,8.6,7.7,26,8.6,40,3.8,2025-12-16
551a1aee,Remote,Operations,Junior,0,Startup (<50),Asia-Pacific,3.7,0,8.0,Discord,Asana,10.0,4.4,5.8,7.6,27,6.1,44,5.2,2025-08-12
a9645fa3,Remote,Customer Support,Senior,5,Startup (<50),Americas,6.4,0,8.0,Slack,Asana,10.0,5.4,4.8,6.3,52,7.5,32,6.8,2026-01-07
828400d4,Hybrid,Marketing,Manager,9,Large (1000-5000),Americas,8.0,39,6.5,Zoom,Jira,7.0,7.5,6.3,7.6,42,6.5,18,2.9,2025-11-28
4a1fa77d,Remote,Product,Senior,7,Large (1000-5000),Americas,6.7,0,7.5,Slack,Monday.com,7.7,4.8,5.0,8.0,29,7.8,30,4.4,2025-09-21
51e7a45d,Remote,Operations,Mid,3,Small (50-200),Europe,7.3,0,6.8,Microsoft Teams,Jira,6.2,5.4,6.4,9.9,16,8.3,28,3.9,2025-11-11
531bf9ff,Hybrid,Sales,Mid,4,Medium (200-1000),Asia-Pacific,10.6,20,5.5,Google Meet,Linear,5.2,5.7,8.2,5.5,30,5.9,33,3.7,2025-08-08
bf926f46,Hybrid,Engineering,Senior,7,Small (50-200),Americas,10.5,18,4.8,Zoom,Asana,5.6,9.5,4.5,8.7,20,10.0,17,4.6,2025-12-21
915fb353,Office,Finance,Senior,8,Small (50-200),Europe,12.8,22,4.8,Slack,Trello,5.5,7.6,7.7,6.3,34,7.8,25,0.6,2025-08-14
fbd7a17b,Hybrid,Finance,Manager,7,Startup (<50),Asia-Pacific,9.6,34,5.4,Google Meet,Linear,7.7,8.2,4.1,8.5,19,8.2,26,5.6,2026-01-10
9ac55ff5,Hybrid,Operations,Junior,1,Enterprise (5000+),Americas,4.1,30,6.5,Zoom,Jira,8.1,7.5,7.1,9.0,8,8.8,34,5.9,2025-09-29
2e02706a,Remote,Marketing,Mid,2,Startup (<50),Middle East/Africa,4.7,0,7.8,Zoom,Jira,9.6,4.7,6.2,5.3,42,5.2,39,4.4,2025-08-16
4c8377f6,Hybrid,HR,Senior,6,Startup (<50),Europe,9.0,31,5.8,Slack,Trello,6.4,8.6,5.4,8.0,0,7.5,23,4.3,2026-01-31
e93527c9,Hybrid,HR,Mid,3,Enterprise (5000+),Europe,9.7,30,6.1,Microsoft Teams,Asana,7.5,7.4,7.1,7.7,19,7.4,37,3.6,2025-09-11
4999623a,Remote,Engineering,Mid,3,Small (50-200),Americas,7.8,0,7.7,Google Meet,Jira,8.3,3.6,5.0,9.2,19,6.0,46,6.0,2025-11-09
7d0e692c,Office,Product,Manager,6,Enterprise (5000+),Europe,9.5,73,5.7,Slack,Notion,6.1,4.8,8.4,2.3,54,5.9,29,3.0,2025-08-19
f3a42267,Remote,Product,Lead,7,Large (1000-5000),Americas,5.2,0,8.0,Slack,Monday.com,9.8,6.0,5.1,9.3,0,9.5,33,5.8,2025-08-20
15bab874,Office,Customer Support,Junior,0,Startup (<50),Middle East/Africa,6.6,67,5.9,Google Meet,Jira,5.6,7.4,7.9,5.0,23,4.7,33,2.4,2025-12-19
f6808cd3,Remote,Customer Support,Mid,3,Enterprise (5000+),Europe,4.4,0,8.0,Zoom,Notion,10.0,3.9,5.6,7.9,32,7.8,57,5.9,2025-09-14
fe1b63f4,Hybrid,Engineering,Manager,6,Large (1000-5000),Europe,4.0,24,8.0,Discord,Jira,9.0,5.0,9.5,5.4,45,6.3,27,5.5,2025-11-12
14042a1b,Hybrid,HR,Mid,2,Medium (200-1000),Europe,4.9,19,7.8,Discord,Notion,9.2,10.0,7.3,7.4,13,6.1,45,4.5,2025-10-14
50e72072,Remote,Marketing,Senior,8,Medium (200-1000),Americas,7.7,0,8.0,Slack,Notion,7.9,3.4,5.2,10.0,0,9.7,32,4.4,2025-09-06
e4b70495,Office,Sales,Senior,4,Small (50-200),Europe,10.2,82,5.7,Slack,Notion,5.2,10.0,7.2,6.4,13,7.5,23,2.5,2025-09-07
87ebaf09,Hybrid,Product,Senior,7,Enterprise (5000+),Americas,6.9,26,6.3,Google Meet,Monday.com,7.2,9.3,6.2,7.1,2,8.4,20,4.0,2025-11-11
e167a24d,Office,Sales,Director,15,Small (50-200),Americas,6.6,76,6.4,Discord,Linear,4.3,8.1,8.8,4.5,32,6.0,16,2.7,2025-12-06
6758cf1b,Hybrid,Engineering,Senior,6,Large (1000-5000),Europe,7.3,32,6.1,Google Meet,Linear,8.5,6.9,6.5,8.8,25,9.4,36,4.4,2025-09-18
4831efdc,Hybrid,HR,Senior,9,Medium (200-1000),Americas,6.5,18,6.6,Slack,Jira,7.7,10.0,8.6,8.2,23,6.0,21,4.4,2025-11-19
d219a5e8,Office,Finance,Junior,1,Large (1000-5000),Americas,9.7,59,5.1,Microsoft Teams,Trello,5.3,5.8,5.3,4.9,48,4.8,31,2.8,2025-11-30
3cae9eac,Office,Design,Junior,1,Large (1000-5000),Americas,10.0,62,6.5,Microsoft Teams,Asana,4.1,10.0,5.0,5.9,18,4.1,24,1.1,2026-01-31
4c667202,Remote,Sales,Director,15,Startup (<50),Asia-Pacific,2.1,0,8.0,Discord,Asana,8.1,7.8,6.0,7.4,22,6.6,33,6.4,2025-09-04
c90c670a,Remote,Design,Senior,9,Medium (200-1000),Americas,4.1,0,8.0,Discord,Trello,5.5,6.6,4.6,9.3,16,8.6,29,5.5,2025-11-17
b3d77ed3,Office,Marketing,Senior,4,Enterprise (5000+),Americas,7.5,53,5.7,Microsoft Teams,Notion,5.0,7.5,4.5,7.4,18,6.7,30,1.6,2025-12-24
b50f036f,Remote,Marketing,Lead,8,Large (1000-5000),Europe,6.4,0,7.9,Discord,Linear,6.9,4.4,4.0,10.0,26,10.0,32,5.5,2025-11-17
dd89c8eb,Remote,Customer Support,Junior,1,Enterprise (5000+),Americas,3.9,0,8.0,Zoom,Jira,6.4,8.4,6.4,8.9,24,8.6,37,4.8,2025-10-20
4642365e,Hybrid,HR,Senior,7,Enterprise (5000+),Europe,4.9,20,7.2,Google Meet,Trello,8.7,7.7,7.4,9.0,22,8.5,32,3.2,2025-12-23
9dde2a6e,Remote,Sales,Mid,3,Large (1000-5000),Europe,3.1,0,8.0,Microsoft Teams,Asana,8.8,6.2,6.2,5.2,24,6.6,48,5.3,2025-08-21
8d0eb741,Office,HR,Mid,4,Large (1000-5000),Europe,10.5,77,5.3,Microsoft Teams,Jira,8.0,5.4,8.6,6.6,20,5.2,38,2.8,2025-12-27
ab4d76e0,Remote,Finance,Junior,0,Small (50-200),Middle East/Africa,2.2,0,8.0,Slack,Asana,6.8,4.0,6.5,10.0,19,8.8,39,6.5,2025-12-03
48de6564,Remote,Operations,Manager,11,Large (1000-5000),Europe,7.1,0,7.7,Zoom,Jira,9.6,5.7,7.1,10.0,21,10.0,37,7.2,2025-11-20
028dac59,Hybrid,Design,Senior,4,Startup (<50),Europe,11.2,43,5.6,Discord,Linear,5.9,7.1,8.1,5.7,57,7.7,28,3.5,2025-10-09
d8229784,Office,Sales,Mid,3,Enterprise (5000+),Americas,13.4,69,4.8,Zoom,Monday.com,6.2,10.0,8.1,4.6,30,5.7,35,1.6,2025-12-09
a3138acd,Office,Engineering,Senior,8,Small (50-200),Asia-Pacific,9.1,75,5.0,Microsoft Teams,Linear,5.6,7.0,5.9,4.8,34,5.3,24,1.5,2025-10-29
9bfad8e5,Hybrid,Operations,Lead,8,Large (1000-5000),Europe,7.8,41,7.1,Zoom,Notion,5.9,9.0,7.4,7.7,37,7.5,21,3.1,2025-12-15
b3048e71,Hybrid,Sales,Director,12,Startup (<50),Americas,9.6,39,5.6,Slack,Trello,7.1,4.7,9.2,6.7,15,7.3,32,3.4,2025-12-08
87179d8c,Office,Design,Mid,2,Enterprise (5000+),Americas,8.9,32,5.3,Google Meet,Monday.com,7.0,7.9,9.8,5.9,28,6.9,37,3.7,2025-10-22
47eb5813,Remote,Engineering,Junior,0,Large (1000-5000),Americas,5.8,0,7.4,Microsoft Teams,Trello,6.6,6.5,3.7,7.6,23,7.8,35,5.8,2026-01-19
cd31ff4f,Remote,Engineering,Senior,8,Medium (200-1000),Asia-Pacific,4.7,0,8.0,Zoom,Notion,5.7,6.4,5.6,10.0,15,9.8,15,4.4,2025-08-21
16b5ca29,Hybrid,Operations,Junior,1,Medium (200-1000),Europe,6.1,26,7.6,Microsoft Teams,Linear,8.3,9.4,6.0,7.7,11,8.2,44,3.3,2025-09-02
a426e3a5,Office,Operations,Mid,3,Small (50-200),Asia-Pacific,12.3,63,4.9,Discord,Asana,5.8,8.6,6.0,6.8,29,7.4,30,0.8,2026-01-01
cabbcf7f,Hybrid,Customer Support,Mid,4,Large (1000-5000),Middle East/Africa,8.3,21,6.0,Discord,Linear,5.8,6.1,8.6,8.9,1,8.0,26,5.2,2025-09-05
ff62fa2d,Hybrid,Marketing,Junior,0,Large (1000-5000),Americas,7.2,40,5.7,Google Meet,Linear,8.4,9.4,10.0,7.8,12,8.0,41,3.2,2025-11-15
3aa2f48e,Remote,HR,Junior,1,Large (1000-5000),Europe,3.4,0,8.0,Zoom,Monday.com,7.0,5.3,7.2,9.5,12,8.1,34,3.9,2025-10-17
3fbb963b,Remote,Design,VP,29,Large (1000-5000),Americas,4.9,0,8.0,Google Meet,Linear,6.8,7.5,7.1,10.0,0,9.2,33,2.9,2025-11-07
fb243041,Remote,Product,Manager,12,Large (1000-5000),Asia-Pacific,6.7,0,8.0,Discord,Notion,8.7,3.0,6.8,9.6,18,8.8,39,3.9,2025-10-05
b54637d9,Hybrid,Design,Mid,2,Startup (<50),Europe,9.5,23,6.8,Zoom,Jira,6.4,7.4,6.4,9.5,0,7.8,40,4.2,2025-12-06
5b8ba013,Remote,Engineering,Senior,5,Small (50-200),Asia-Pacific,5.1,0,8.0,Microsoft Teams,Asana,8.8,5.8,8.8,8.8,25,7.8,37,4.6,2025-08-31
a6d0a5e9,Remote,Operations,Manager,8,Large (1000-5000),Americas,7.4,0,7.2,Discord,Trello,6.4,2.2,6.6,5.0,41,6.2,18,4.6,2025-11-12
b0160e59,Hybrid,Design,Manager,14,Enterprise (5000+),Middle East/Africa,10.2,39,5.4,Microsoft Teams,Monday.com,6.6,7.2,8.0,8.8,22,7.5,23,2.3,2025-11-25
32760729,Hybrid,Engineering,Director,11,Small (50-200),Americas,8.7,32,6.6,Slack,Monday.com,8.1,5.6,7.5,5.1,19,5.8,28,3.6,2025-10-26
858ae723,Hybrid,Marketing,Mid,2,Startup (<50),Asia-Pacific,11.4,30,4.8,Slack,Notion,7.1,9.1,9.3,8.3,40,9.7,38,2.8,2026-01-29
77c1051f,Remote,HR,Director,19,Enterprise (5000+),Americas,4.4,0,8.0,Zoom,Trello,6.6,3.8,9.0,5.2,39,7.3,32,5.2,2025-10-08
a96cab69,Hybrid,Engineering,Senior,8,Large (1000-5000),Americas,8.2,32,5.7,Zoom,Monday.com,5.2,8.9,10.0,7.8,18,9.6,23,1.5,2026-01-23
879c0d35,Remote,Engineering,Senior,6,Large (1000-5000),Americas,6.5,0,8.0,Discord,Monday.com,8.4,7.5,7.1,10.0,8,8.8,37,5.2,2025-10-01
45d10597,Hybrid,Product,Mid,4,Medium (200-1000),Americas,6.8,20,6.2,Microsoft Teams,Jira,6.5,7.4,8.5,7.1,10,8.1,29,5.2,2025-11-15
951745f2,Hybrid,Customer Support,Mid,4,Large (1000-5000),Americas,11.5,26,5.2,Discord,Monday.com,6.3,7.1,6.3,7.4,16,9.0,31,2.5,2025-10-03
6ea81e7e,Remote,Sales,Junior,0,Medium (200-1000),Europe,6.1,0,8.0,Discord,Monday.com,9.5,6.8,4.4,7.1,24,7.8,39,4.4,2026-01-12
b6d34034,Remote,Marketing,Lead,6,Medium (200-1000),Europe,7.5,0,8.0,Google Meet,Trello,6.6,4.0,6.3,8.9,28,9.7,28,4.9,2025-10-12
ae4ee2ed,Hybrid,HR,Mid,4,Medium (200-1000),Asia-Pacific,5.0,20,5.9,Google Meet,Monday.com,4.0,8.6,6.2,7.6,8,7.9,37,6.5,2025-10-20
bfa6e264,Remote,Engineering,Lead,6,Large (1000-5000),Americas,7.4,0,8.0,Zoom,Jira,7.4,5.2,7.3,7.6,30,8.2,34,4.9,2025-12-27
78444c69,Office,Marketing,Mid,2,Small (50-200),Asia-Pacific,12.0,60,5.8,Microsoft Teams,Jira,3.0,10.0,7.3,5.8,26,7.5,23,0.5,2025-12-01
ee4f0d0e,Remote,Customer Support,Mid,3,Medium (200-1000),Americas,7.1,0,8.0,Google Meet,Jira,9.7,5.2,5.2,8.4,31,6.1,43,6.4,2025-10-23
f20333ec,Hybrid,Marketing,Lead,9,Small (50-200),Asia-Pacific,5.6,24,7.5,Google Meet,Jira,8.3,6.9,7.8,4.6,23,5.9,30,3.0,2026-01-08
491c515c,Hybrid,Product,Manager,7,Small (50-200),Europe,6.9,40,6.0,Google Meet,Jira,7.7,8.7,7.0,6.3,22,8.3,29,3.5,2025-12-19
8f29a974,Hybrid,Finance,Junior,0,Medium (200-1000),Americas,5.6,35,7.1,Slack,Monday.com,6.4,8.7,8.6,7.8,11,7.2,33,5.0,2025-10-02
7f22ff1d,Remote,Operations,Mid,3,Small (50-200),Europe,6.0,0,8.0,Discord,Jira,9.2,4.0,6.9,7.5,31,5.5,39,6.3,2025-11-27
48a73e97,Hybrid,Sales,Mid,4,Startup (<50),Americas,6.5,42,6.3,Zoom,Trello,5.7,6.8,10.0,8.9,27,7.8,29,2.8,2025-09-16
2721d38e,Office,Sales,Senior,8,Medium (200-1000),Americas,8.7,43,6.0,Microsoft Teams,Monday.com,5.2,6.7,10.0,8.0,12,8.8,27,4.0,2025-11-18
288d69ec,Hybrid,Finance,Junior,1,Medium (200-1000),Americas,4.5,23,6.3,Microsoft Teams,Jira,6.0,9.8,4.7,9.7,18,8.1,35,4.8,2025-11-14
ee36cab8,Hybrid,Engineering,Manager,13,Large (1000-5000),Asia-Pacific,10.6,43,6.6,Google Meet,Notion,8.8,7.2,8.1,6.8,35,7.1,46,2.8,2025-09-11
cb786d52,Remote,Customer Support,Senior,7,Startup (<50),Asia-Pacific,3.3,0,8.0,Google Meet,Monday.com,7.5,3.0,5.9,7.7,30,5.8,29,5.1,2025-10-12
ab30eed8,Office,Finance,Senior,8,Enterprise (5000+),Asia-Pacific,7.3,60,5.8,Google Meet,Jira,9.6,7.6,9.4,7.2,32,8.8,35,3.1,2025-12-27
32c51119,Hybrid,HR,Senior,4,Small (50-200),Americas,9.3,29,6.2,Slack,Asana,5.8,6.3,8.9,5.3,27,7.5,23,3.4,2025-11-15
1d27946c,Hybrid,Operations,Mid,2,Small (50-200),Middle East/Africa,8.0,30,5.6,Microsoft Teams,Asana,7.0,7.0,6.7,9.1,16,8.5,42,5.0,2026-01-27
a141d92b,Office,Engineering,Senior,6,Small (50-200),Europe,9.4,49,6.2,Zoom,Asana,6.0,9.3,7.7,5.9,20,7.3,26,2.6,2025-12-23
7043acbd,Office,Customer Support,Senior,4,Large (1000-5000),Europe,10.5,64,4.8,Slack,Notion,5.6,7.2,5.8,4.1,60,5.2,29,2.0,2025-09-19
90a05781,Office,Product,Junior,0,Medium (200-1000),Asia-Pacific,10.6,55,5.5,Discord,Jira,5.1,7.2,6.6,6.0,25,5.2,27,2.7,2025-10-09
f23776c7,Remote,Marketing,VP,20,Small (50-200),Asia-Pacific,7.7,0,7.1,Discord,Linear,8.4,6.7,7.7,10.0,6,9.0,20,4.0,2025-10-27
a7138a6d,Remote,Marketing,Manager,13,Large (1000-5000),Middle East/Africa,2.9,0,8.0,Google Meet,Asana,9.5,7.5,5.8,5.7,49,5.6,27,5.5,2025-10-26
e70721ec,Hybrid,Product,Mid,3,Small (50-200),Asia-Pacific,12.0,42,4.0,Discord,Jira,3.6,9.4,7.2,10.0,9,8.4,19,3.4,2025-10-17
5c81bfd4,Hybrid,Finance,Mid,3,Medium (200-1000),Middle East/Africa,7.1,24,6.6,Zoom,Linear,7.8,5.0,6.9,10.0,6,6.5,39,3.8,2025-08-01
395117c6,Office,Product,Mid,4,Enterprise (5000+),Europe,8.8,32,5.2,Google Meet,Monday.com,3.8,8.4,4.5,8.4,3,7.6,29,3.8,2025-12-20
1081dae2,Hybrid,Sales,Senior,9,Small (50-200),Americas,10.8,39,6.2,Google Meet,Jira,6.5,6.4,7.1,7.0,30,8.6,27,3.0,2025-08-07
9f894c3a,Hybrid,Engineering,Lead,6,Large (1000-5000),Americas,6.5,39,7.5,Zoom,Trello,7.8,7.8,6.4,7.3,9,8.8,29,4.9,2025-09-25
f24ec7bf,Hybrid,Product,Mid,4,Large (1000-5000),Asia-Pacific,7.6,22,6.0,Slack,Trello,8.3,7.3,7.6,6.0,22,5.1,38,3.8,2025-11-24
612602c9,Hybrid,Sales,Director,13,Startup (<50),Europe,9.9,19,5.6,Zoom,Trello,5.9,7.2,6.4,8.7,18,9.1,26,3.8,2025-08-04
7aa28f19,Remote,Engineering,Lead,7,Medium (200-1000),Europe,5.1,0,8.0,Microsoft Teams,Monday.com,7.4,4.8,7.6,8.6,19,10.0,33,4.4,2025-11-09
fa3c9ef6,Remote,Engineering,Senior,9,Enterprise (5000+),Asia-Pacific,2.8,0,8.0,Discord,Jira,7.1,7.3,8.1,7.4,42,7.8,25,5.5,2025-08-27
547c6e4c,Remote,Marketing,Mid,3,Large (1000-5000),Americas,6.2,0,8.0,Discord,Asana,7.7,4.6,6.1,8.5,37,6.6,37,5.2,2026-01-20
e3c6913f,Hybrid,HR,Mid,2,Enterprise (5000+),Americas,7.3,18,6.5,Zoom,Monday.com,7.4,6.8,9.2,9.0,9,6.8,39,5.2,2025-09-28
7f751e81,Hybrid,Customer Support,Senior,7,Large (1000-5000),Asia-Pacific,4.3,37,8.0,Zoom,Linear,5.2,8.8,10.0,6.0,27,7.2,27,3.6,2025-08-02
52563cc9,Hybrid,Sales,Director,10,Large (1000-5000),Americas,6.2,28,7.4,Microsoft Teams,Asana,6.0,7.3,4.2,8.0,26,8.4,30,4.3,2025-09-28
1bb4fa1e,Hybrid,Operations,Mid,3,Medium (200-1000),Europe,4.3,39,7.1,Microsoft Teams,Jira,5.7,9.3,5.9,7.6,25,6.4,21,3.7,2025-09-13
e41820f1,Remote,HR,Junior,0,Large (1000-5000),Americas,7.5,0,7.6,Google Meet,Linear,7.9,3.9,4.2,7.4,18,6.5,38,6.4,2025-09-11
e47bd3b9,Office,Product,Senior,6,Small (50-200),Europe,8.7,35,5.9,Google Meet,Jira,4.7,8.3,5.6,4.6,44,5.8,19,2.0,2026-01-14
b3a28340,Office,Customer Support,Lead,9,Small (50-200),Americas,11.1,64,5.3,Slack,Monday.com,3.2,9.0,7.2,7.8,11,8.4,22,2.8,2025-10-01
bfed1911,Hybrid,Customer Support,Lead,10,Enterprise (5000+),Europe,6.7,38,5.8,Discord,Asana,8.4,7.2,7.4,8.0,21,7.1,40,3.4,2025-08-05
1c702374,Remote,Marketing,Mid,3,Startup (<50),Americas,3.4,0,8.0,Zoom,Notion,6.9,3.0,7.9,9.0,0,7.7,38,5.2,2025-12-28
753c087f,Office,Operations,Junior,1,Medium (200-1000),Europe,10.3,80,5.1,Zoom,Linear,4.3,10.0,8.2,5.4,46,5.5,25,1.7,2026-01-07
278c3d71,Remote,HR,Junior,0,Large (1000-5000),Americas,5.2,0,7.9,Zoom,Monday.com,4.2,4.8,5.6,10.0,12,9.6,30,7.6,2026-01-31
3feb3077,Office,Marketing,Senior,8,Large (1000-5000),Europe,9.9,20,4.8,Zoom,Linear,6.6,6.1,8.8,5.2,41,7.2,24,3.9,2025-12-12
4eedfae8,Hybrid,Product,VP,21,Small (50-200),Asia-Pacific,6.0,17,6.6,Zoom,Asana,8.8,5.3,5.9,7.0,18,8.3,25,5.6,2026-01-07
f1fcb086,Remote,Sales,Mid,2,Small (50-200),Europe,7.1,0,7.9,Google Meet,Asana,5.3,5.2,4.8,6.6,33,4.9,35,4.9,2025-09-23
d102906e,Remote,Customer Support,Senior,6,Large (1000-5000),Europe,6.7,0,8.0,Discord,Jira,6.4,7.8,6.0,9.3,26,8.0,26,4.3,2026-01-26
31784faf,Hybrid,HR,Manager,14,Medium (200-1000),Asia-Pacific,10.4,36,5.9,Discord,Linear,7.5,6.5,10.0,9.3,21,7.6,28,3.7,2025-11-16
89f98092,Hybrid,Marketing,Lead,6,Small (50-200),Asia-Pacific,8.3,30,6.1,Microsoft Teams,Trello,9.4,5.0,6.1,4.9,47,6.7,26,4.1,2025-11-08
c00efec3,Office,Finance,Manager,9,Startup (<50),Americas,13.4,29,4.9,Google Meet,Trello,1.3,8.9,6.9,5.0,31,5.8,6,3.4,2025-11-17
d213cbab,Hybrid,Sales,Director,11,Small (50-200),Americas,8.7,41,6.5,Microsoft Teams,Trello,8.5,6.8,7.8,6.7,16,7.2,32,4.2,2025-11-19
5ac8fd43,Remote,Operations,Senior,8,Medium (200-1000),Europe,7.6,0,8.0,Slack,Notion,8.5,6.8,7.8,9.0,18,8.0,28,5.5,2026-01-27
